リンク,仕事内容,必要なスキル・経験
https://www.green-japan.com/company/8816/job/171760,"当社では、クライアントである大手自動車メーカーに向けて、データを活用するソフトウェアを提供しています。
データといっても、車両の走行データや、CADなどの3Dデータ、プラント等から集まるセンサーデータ等、様々なデータがあります。
これらのデータの活用をお客様と考えて、提案し、試作開発から製品開発までを行います。
入社後はゆくゆくは、大手自動車メーカーの受託開発案件、または、自社開発案件のプレイングリーダーとしての活躍いただけます！

【業務概要】
データを集めて、分析し、お客様に価値のあるソフトウェアを提供することを目標に、様々なプログラミング言語や、ライブラリ等を駆使して、開発業務をおこなっていきます。

【業務詳細】
・先行開発や試作開発が多く、新しい技術や話題の技術を取り入れながら、
　製品開発の前段階を担っていただきます。
・要件定義(ヒアリング)から、設計、実装、試験、納品
・3Dグラフィック、機械学習などを使用したアプリ開発

【開発環境】（業務により利用する環境は異なります）
　言語/フレームワーク
　└バックエンド　 ：NodeJS, Python(flask, FastAPI)
　└フロントエンド ：JavaScript(Vue.js, Bootstrap, Three.js), Electron
　└モバイル 　：Swift,  C#(Xamarin)
　データ分析 　：Python(NumPy, pandas, matplotlib, scikit-learn), OpenCV
　データベース ：PostgreSQL, MySQL, Hive
　インフラ　　 ：Azure,AWS
　OS ：Windows, Linux
　環境構築：Docker
　ソースコード管理 ：GitLabo
　プロジェクト管理 ：Backlog
　情報共有ツール　 ：Slack

【チームの特徴】
20代・30代のメンバーを中心に、立場に関係なくチーム全体でお互いを助け合う文化が根付いています。
また、個性豊かな社員も多く、のびのびと働いています。
メンバーが「やってみたい」ということはまずやってみるという雰囲気ですので、エンジニアメンバーはそれぞれの得意分野のスキルアップを目指しやすいチームです。",
https://www.green-japan.com/company/4808/job/255016,"「将来性のある」分野で、「モダンな技術」を活用し、「引っ張りだこ」の存在になる。そんなキャリ形成に興味はありませんか？

弊社のエンジニアはどうしてフルスタックにキャリア形成が可能なのか？
それには以下のような理由があります。

当社の案件は【7割以上がWeb系】。
PythonやGo、AWS、GCP、React.js、Vue.jsなどのトレンド技術を使った案件も多数。
さらに、取引先は誰もが知る大手企業も多く【9割以上がプライム案件】です。
だらこそ、【上流工程から携われる案件が6割以上】あります。

入社後は、営業・専任アドバイザー・人事、そして様々な制度がワンチームとなってあなたの成長を実現します。

目指すのは、クライアントの「推しメン」！
トレンド技術を身に着けて、会社にとってもお客様にとっても手放せない存在になりましょう！",
https://www.green-japan.com/company/5742/job/257325,"■フルリモート勤務OK！

製造メーカー/エンタメ系/物流系など、幅広い業界の顧客に対してコンサルティングを行い、
システム設計・開発、Webアプリ開発、AI開発、業務系基幹システム開発等、
多様なプロジェクトを案件化したあとのマネジメントもご担当いただきます。

提案～要件定義～設計～開発～保守運用業務など、全フェーズをお任せします。

【案件事例】
■放送局のシステム開発
■流通会社の導線分析
■自社プロダクト・自社サービス開発

【課の特徴】(メンバー20名)
2022年1月にできたばかりの新設課です。
受託開発において、コンサルに近い観点からお客様を切り開き、新しい案件の受託をすすめ、
社内に開発PMを立て、その下にチームを作るための先頭を切る集団。

【募集背景】
案件の引き合いを多く頂いていますが、
リソース不足により案件をお断りしている状況が多々発生していました。
更なるSI組織拡大に向けて、お客様のビジネスを理解し、それを拡大していけるメンバーを募集しています。

【ミッション】
PMとして案件を回しながら、さらに新たな案件を取りに行くこと。
求められるスキルや要件は高くなりますが、自身の活躍が会社の成長に直結する、重要なポジションです。

■言語＆フレームワーク：
Java、JavaScript、C＃、Python、jQuery、PHP、C++、HTML、CSS
Python、Objective&#8210;C、Swift、Kotlin、VB
Spring、Django、Node.js、.NET、Laravel、Cake、Selenium
■DB：Oracle、SQLServer、DB2、MySQL、PostgreSQL　など",
https://www.green-japan.com/company/10289/job/274967,"【事業内容】
◆生成AIを用いたPoC・システム開発
PoCでは、生成AIを用いた新しいサービスや検証を、顧客企業様と一緒に行っています。
プロンプトデザインはもちろん、ファインチューニングやRAGなどの領域に踏み込み、生成AI領域に挑戦したいPMにとっては面白い案件が沢山あるでしょう。
本開発では、生成AIを業務の中に導入したり、LLMのAPI連携の実装をしたり、業務効率化or新規ビジネス創出のお手伝いをしています。

◆自立型AIエージェントPoC開発
生成AIの出現により、自然言語で業務を補助する「自律型AI」という分野が誕生しました。
顧客企業の業種・業務に特化した専門的なAIアシスタントで既存業務を代替していく提案を行なっています。

◆自社プロダクトとしての新規AIサービス開発
絶賛開発中のサービスです。
-複数人格を持ったAIアバタープラットフォームの開発。
-ChatGPTを活用するためのChrome拡張の開発。

【主な業務内容】
自社プロダクトの開発or受託案件の開発
■開発
・⼯数⾒積もり
・基本設計、詳細設計
・開発
・単体テスト∕結合テスト∕システムテスト
・リリース etc...

■品質管理
・コードレビュー
・UI∕UX含めた動作
・設計書
・テスト仕様書、および、実⾏結果 etc...

【開発言語・環境】
・言語：Typescript / Python
・フロントエンド：React / Next.js
・バックエンド：FastAPIなど
・インフラ（クラウド）：AWS - EC2 / ECS / Lightsail / Lambda / DynamoDBなど
・その他：Jest / Cypress / CircleCI / Docker / git / Figmaなど

【開発実績】
・新規事業室での「リサーチ」「分析」「事業計画検討」を70％自動化するAIエージェント
・社内お問い合わせの1次回答を自動化するRAG型のチャットボット
・過去事例や最新情報を加味して、10秒で記事のたたき台を作成できるAIプロダクト
・お客様からのメール対応の工数を80％削減したAIメール
・サーバーやAI PCを活用したオンプレでの生成AI活用
・生徒の感情や学習状況を踏まえ、勉強をアシストするAIアシスタント etc...

【案件例】
・AI社員による自動メールシステム・営業支援アシスタント
・業界専門技術に対応したAIチャットボット
・効率的な求人票の自動作成AI
など、大手企業様をはじめとして、製造、飲料メーカー、エネルギー、インフラ、人材などの領域でのプロジェクトに取り組んできた実績があります。",
https://www.green-japan.com/company/10054/job/243453,"自社開発のSaaS「Shiftmation」の開発に、ソフトウェアエンジニアとして携わっていただきます。

Webアプリケーションのバックエンド開発を中心に、スキルに応じてインフラ運用からフロントエンド開発まで幅広くご活躍いただきます。

当社のサービス全体を支えるシステム開発の仕事です。

▍具体的には

[全員]
・Webアプリケーションのバックエンド開発 (Django)

[スキルに応じて]
・Webアプリケーションのフロントエンド開発 (Vue.js)
・コアロジックの開発 (Rust)
・インフラの運用管理 (Google Cloud)
・シフト作成等のアルゴリズムの研究開発

▍社内の雰囲気

20代後半から40代前半の社員が多い、落ち着いた雰囲気の会社です。ビジネス職・開発職ともに、元々SaaS事業に関わっていた人物もいますが、異分野の職についていた人物も在籍しています。

▍開発環境

●DevOpsの実践

・仕様策定から機能実装、運用まで開発チームが一貫対応
・本番・ステージング環境はGoogle Cloud上のKubernetesで運用し、GitLab CI/CDで自動テストおよびデプロイを実施

●柔軟なプロジェクト管理

・変化するビジネスニーズに迅速に対応するため、カンバンを採用
・Git-flowを簡略化したブランチ戦略を採用
・新機能は週前半にリリースし、休日のトラブルを回避。ホットフィックスは随時リリース

●ユーザーの声を重視した開発

・ニーズに沿った開発のためカスタマーサクセスチームと密に連携
・新機能は初期段階での過剰な作りこみを避け、迅速なリリースと改良を重視

●技術スタック

・言語: Python, JavaScript, Rust
・フレームワーク: Django, Vue.js
・インフラ: Google Cloud, Kubernetes, Terraform
・ミドルウェア: PostgreSQL, Elasticsearch, Redis, Docker
・CI/CD: GitLab CI/CD
・コーディング支援: GitHub Copilot

●開発用PC貸与

・Windows/Macおよびキーボード配列を選択可能
・高速CPU/大容量メモリ(Win:32GB, Mac:24GB)搭載
・IDEは各自で選択 (VS Code, JetBrains, Vim等)
・ローカルのDocker Compose環境にて開発",
https://www.green-japan.com/company/8709/job/161286,"主にWebシステム開発部門のプレイングマネージャとして、チームマネジメント及び設計・開発業務をご担当いただきます。
募集ポジションのキーワードはズバリ、Webシステム分野でのマネジメント、リーダへの熱い意欲です。

昨今技術進歩著しいWebシステム分野において、当社では従来のJavaやpython、Javascriptに留まらず、Dart、Flutterなどスマホ関連の新技術への対応速度も加速したく、webまたはスマホ技術関連での知見、経験を持ちつつマネジメント分野でも一皮むけたい熱い想いをお持ちのエンジニアさんを絶賛大募集です。

このポジションのメリットは３つ！

①Web系やスマホ系の新技術を実践で触れることにより、エンジニアとして市場価値の高いスキルが身につく。

②管理職候補採用の為、マネジメント経験を積むことができ、実績により経営幹部層の昇格ができる。

③上記①②により、収入面においても勝ち組の人材となる。

また、将来的には自社サービス「switch!!」のアプリ化を計画しており、サービスの企画検討段階からシステム担当者として携わることも可能です。

※「switch!!」とは・・・ファッションコーディネートのbefore→afterプロデュースサービスで、骨格診断などを用いてセンスではなくロジックで解決、サポートするBtoB向けの福利厚生サービス。
将来的にはスマホアプリとしてBtoCサービスとしてもリリースを計画していきます。

勤務体系は基本ほぼフルリモート環境での業務となっており、自身で仕事とプライベートのバランスを調整しやすいのも魅力の一つです。

また、IT企業にしては珍しく男女比がほぼ5:5であることもあり、社内はほのぼのしながらも活気溢れる雰囲気に包まれています。",
https://www.green-japan.com/company/1606/job/282972,"仕事内容:

大手企業を中心とした業務システムやWebサービスの開発案件に参画していただきます。
JavaやPythonを中心としたモダンな技術環境で、要件定義・設計・実装・テストなど、スキルと希望に応じた工程をお任せします。

案件はエンド直で顧客と直接コミュニケーションが取れる環境です。

【主な業務内容】
・既存VBやAccessのレガシーシステムをJava／Spring BootでWeb化
・Python／FastAPIを使ったデータ可視化ツールの開発
・TypeScript（React）によるUIの設計・実装
・クラウド（AWS／GCP）を使った環境構築支援
・設計書作成やコードレビューなどチーム開発体制でのPJ推進

【プロジェクト例】

▽ 生成AI活用プロジェクト ▽
業務内容: 九州企業向け業務効率化AIシステムの構築
使用技術: Azure OpenAI、GPT-4、画像・音声解析技術
担当範囲: PoC環境構築から実証実験、本番導入まで

▽ 顧客管理システム再構築プロジェクト ▽
業務内容: 既存顧客管理システムの刷新および機能追加
使用技術: Java、SpringBoot、AWS、TypeScript
担当範囲: 要件定義、設計、製造、テストまで一貫して対応

▽ モバイルアプリ開発プロジェクト ▽
業務内容: 九州企業の顧客向けアプリ開発・改善
使用技術: モダンなアプリ開発技術、クラウドバックエンド
担当範囲: 企画段階からの参画、開発、改善サイクル",
https://www.green-japan.com/company/4069/job/277790,"＜経験・スキルに合わせてお任せします＞
システムの全工程（企画～開発・運用）から
一人ひとりに合わせたアサインをしています。

▼フェーズ
・要件定義
・基本設計
・詳細設計
・実装
・テスト
・保守

＝＝＝
■魅力
1.SESなし（全て受託案件）
2.要件定義～保守までシームレスに対応
3.直請案件が94％
4.チーム体制でフォロー環境が整っている

自社サービスの開発に携わっていただく可能性もございます。
能力に合わせ、最適なキャリアも積むことができる環境です。

＝＝＝
■主要開発言語
　Ruby, Java, .Net(C#, VB.Net), Python
■フロントエンド
　JavaScript(AngularJS), HTML5, CSS3
■データベース
　MySQL, Oracle, SQL Server, Amazon RDS, PostgreSQL
■オートメーション
　Selenium, Geb
■コード管理／デプロイ
　GitHub, Docker
■インフラ
　AWS(Linux), Azure
■コミュニケーション
　Slack, Teams
■開発手法
　ウォータフォール、アジャイル",
https://www.green-japan.com/company/3688/job/187817,"■この募集について
クラウドワークスのミッションは、外部人材活用におけるマッチングプラットフォームで第一想起されるサービスとなることを掲げています。

そのために様々な施策や、負債解消を行なっていく必要があり、開発をリードしてくださるエンジニアを募集しています。

■主な業務内容                                                                                                                                                                                                        
・ サービス品質（可読性や保守性、テスト容易性、変更容易性、耐障害性、追跡可能性）向上を意識した設計レビューおよびコードレビュー
・エンジニア相互によるソースコードレビューのリーディング
・システム安定稼働や生産性向上を見据えたシステム改善の実施および施策のリーディング
・サービス拡大に向けた施策の開発および開発のリーディング
・プロダクト全体の技術的課題解決の方針策定および推進
                                                                                      
■注力している課題
・Railsで10年運用しており、技術的負債の対応優先度が高まっています。施策と並行して技術的負債の解消にも取り組んでいます。
・ バックエンドとフロントエンドが密な結合となっているため、素結合にしてより開発をスムーズにしていく対応を進めています
・ 直近では、システム安定稼働のためCoffee Scriptをモダンな環境に置き換えをおこなっていました。
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
■関わるチーム・体制
Ruby on Railsでの開発をメインとし、Vue.jsとTypeScript等でフロントエンドの開発も行います。必要に応じて、AWSの設定・構築なども行ないます。
メンバー同士でのフォローやレビューも行えるようツールなども活用し、コミュニケーションを取りやすい体制を整えています。

複数ポジションで募集しているため、カジュアル面談時に詳細をお伝えしたうえでご希望のポジションを選んでいただくことが可能です。

今回のテックリード募集はチームをリードしていただく形となります。

チームによって人数は異なりますが、基本4名前後になります。
チームのミッションとしては、機能開発を中心とした仕事の発注率を伸ばしていくチームや、
サービス品質の改善を目的とした、技術的負債を解消していくチームやお金周りを改善していくチームがあります。",
https://www.green-japan.com/company/4969/job/282837,"仕事内容:

大手企業を中心とした業務システムやWebサービスの開発案件に参画していただきます。
JavaやPythonを中心としたモダンな技術環境で、要件定義・設計・実装・テストなど、スキルと希望に応じた工程をお任せします。

案件はエンド直で顧客と直接コミュニケーションが取れる環境です。

【主な業務内容】
・既存VBやAccessのレガシーシステムをJava／Spring BootでWeb化
・Python／FastAPIを使ったデータ可視化ツールの開発
・TypeScript（React）によるUIの設計・実装
・クラウド（AWS／GCP）を使った環境構築支援
・設計書作成やコードレビューなどチーム開発体制でのPJ推進

【プロジェクト例】

▽ 生成AI活用プロジェクト ▽

業務内容: 九州企業向け業務効率化AIシステムの構築
使用技術: Azure OpenAI、GPT-4、画像・音声解析技術
担当範囲: PoC環境構築から実証実験、本番導入まで
▽ 顧客管理システム再構築プロジェクト ▽

業務内容: 既存顧客管理システムの刷新および機能追加
使用技術: Java、SpringBoot、AWS、TypeScript
担当範囲: 要件定義、設計、製造、テストまで一貫して対応
▽ モバイルアプリ開発プロジェクト ▽

業務内容: 九州企業の顧客向けアプリ開発・改善
使用技術: モダンなアプリ開発技術、クラウドバックエンド
担当範囲: 企画段階からの参画、開発、改善サイクル",
https://www.green-japan.com/company/5153/job/252040,"★100,000件以上の膨大なキャリアデータベースを元に、未来のキャリアを追求★

◎『Make engineers Happy』圧倒的にエンジニアのキャリアに寄り添ったサポート体制！
弊社の強みはこれまでのエンジニアに特化した転職・独立支援等のキャリア形成⽀援をしてきたノウハウを活かして、専属の伴走者であるキャリアコンサルタントがマンツーマンでフォロー。
スキルだけでなく、マインドや将来の希望に合った仕事をお任せしていきます。
※最先端の技術を⽤いたプロジェクトから、スキルアップが望めるプロジェクトまで、幅広くお選びいた だきます。

◎キャリア設計の土台を支える豊富なプライム案件数
⼤⼿⼈材会社や⼤⼿IT企業をはじめとした500社以上と取引し、様々なご依頼をいただいています。
豊富な取引先と実績から満足のいく案件への参画が可能です！
【事業内容】
１、ITコンサルティング
開発に入る前のグランド・デザインから参画します。
ビジネス目標の達成に重点を置いたコンサルティングを行い、現状分析を基にしたシステムや技術を提案しています。

２、システム開発
業務の仕組みを創るためのシステム開発を提供。
機器の導入や単なるプログラミングを行うのではなく、クライアントの立場に立った、システム開発を行います。

３、保守・運用
クライアントファーストな保守運用・サポート。
クライアントの立場になり、システムやサービスを稼働させるための保守・運用によるサポートを行っています。

４、Eコマース
Eコマース向けのサイト・バックオフィス機能の構築。
「お客さまの役に立つということ」をモットーに、幅広い表現力と豊富なノウハウでお客さまの悩みを解決致します。


【開発プロジェクト例〈言語：Python〉】
・画像処理・サーバー設計開発
・テスト自動化
・自社動画配信サービス開発会社のWeb全般開発
・大規模動画配信サービスのアプリのバックエンド開発
・社内向けSFA・CRMツールの開発……ほか多数

【開発環境例】
言語：Python
FW：Django ...etc
DB： PostgreSQL / SQL Server
ツール：AWS / Terraform

【キャリア形成イメージ】
・まずはスキルアップ、スキルチェンジしたい！
　⇛豊富な案件から最適なキャリア形成が目指せます。
・幹部候補として、当社で新しい働き方を一緒に作っていきましょう！
　⇛０から生み出したい方にピッタリな働き方です。
・フリーランスとして独立！
　⇛フリーランスとして活動するまでサポートします。",
